collectedAt,content.data.employeeCount,content.entityName,recordType,schemaVersion,source.name,source.url
2026-08-12T11:58:35.220749+00:00,6,Persist AI,STARTUP,1.0,Y Combinator,http://www.persist-ai.com
2026-08-12T11:58:35.220756+00:00,2,Interlock,STARTUP,1.0,Y Combinator,https://www.tryinterlock.com/
2026-08-12T11:58:35.220768+00:00,2,rex.fit,STARTUP,1.0,Y Combinator,https://www.rex.fit
2026-08-12T11:58:35.220785+00:00,3,Vocode,STARTUP,1.0,Y Combinator,https://vocode.dev
2026-08-12T11:58:35.220798+00:00,2,Fabius,STARTUP,1.0,Y Combinator,https://fabius.io
2026-08-12T11:58:35.220806+00:00,7,Benchmark,STARTUP,1.0,Y Combinator,https://withbenchmark.com/
2026-08-12T11:58:35.221131+00:00,2,Edge,STARTUP,1.0,Y Combinator,https://withedge.com
2026-08-12T11:58:35.221145+00:00,6,Luca,STARTUP,1.0,Y Combinator,https://www.askluca.com/
2026-08-12T11:58:35.221202+00:00,2,Verata,STARTUP,1.0,Y Combinator,https://www.veratainsight.com/
2026-08-12T11:58:35.221217+00:00,4,Pier,STARTUP,1.0,Y Combinator,http://www.pier-finance.com
2026-08-12T11:58:35.221227+00:00,20,Vector,STARTUP,1.0,Y Combinator,https://vector.co
2026-08-12T11:58:35.221236+00:00,2,Texel.ai,STARTUP,1.0,Y Combinator,https://texel.ai
2026-08-12T11:58:35.221247+00:00,17,Metal,STARTUP,1.0,Y Combinator,https://metal.ai/
2026-08-12T11:58:35.221295+00:00,2,Atmeto,STARTUP,1.0,Y Combinator,https://www.atmeto.com
2026-08-12T11:58:35.221304+00:00,29,Escape,STARTUP,1.0,Y Combinator,https://escape.tech
2026-08-12T11:58:35.221316+00:00,5,Kyber,STARTUP,1.0,Y Combinator,https://askkyber.com
2026-08-12T11:58:35.221350+00:00,2,Persana AI,STARTUP,1.0,Y Combinator,https://www.persana.ai/
2026-08-12T11:58:35.221368+00:00,5,Type,STARTUP,1.0,Y Combinator,https://type.ai
2026-08-12T11:58:35.221378+00:00,1,Lightski,STARTUP,1.0,Y Combinator,https://www.lightski.com
2026-08-12T11:58:35.221392+00:00,4,Vendora,STARTUP,1.0,Y Combinator,https://www.vendora.io/
2026-08-12T11:58:35.221401+00:00,3,Adri AI,STARTUP,1.0,Y Combinator,https://www.getadri.ai/
2026-08-12T11:58:35.221410+00:00,3,Second,STARTUP,1.0,Y Combinator,https://www.second.dev
2026-08-12T11:58:35.221426+00:00,80,Warp,STARTUP,1.0,Y Combinator,https://www.warp.co/
2026-08-12T11:58:35.221438+00:00,4,Fetchr,STARTUP,1.0,Y Combinator,https://www.fetchr.so
2026-08-12T11:58:35.221451+00:00,4,Upfront,STARTUP,1.0,Y Combinator,https://tryupfront.com
2026-08-12T11:58:35.221470+00:00,28,Cercli,STARTUP,1.0,Y Combinator,https://www.cercli.com
2026-08-12T11:58:35.221480+00:00,10,LiteLLM,STARTUP,1.0,Y Combinator,https://www.litellm.ai/
2026-08-12T11:58:35.221513+00:00,,Automat,STARTUP,1.0,Y Combinator,https://www.runautomat.com/
2026-08-12T11:58:35.221541+00:00,26,Yuma AI,STARTUP,1.0,Y Combinator,https://yuma.ai
2026-08-12T11:58:35.221549+00:00,1,Vaero,STARTUP,1.0,Y Combinator,https://vaero.ai
2026-08-12T11:58:35.221566+00:00,5,Pando Bioscience,STARTUP,1.0,Y Combinator,https://pando.bio/
2026-08-12T11:58:35.221624+00:00,22,kapa.ai,STARTUP,1.0,Y Combinator,https://www.kapa.ai
2026-08-12T11:58:35.221637+00:00,4,Kino AI,STARTUP,1.0,Y Combinator,https://kino.ai
2026-08-12T11:58:35.221650+00:00,1,Reworkd,STARTUP,1.0,Y Combinator,https://reworkd.ai
2026-08-12T11:58:35.221657+00:00,7,Nectar,STARTUP,1.0,Y Combinator,https://nectarclimate.com
2026-08-12T11:58:35.221667+00:00,3,Branch AI,STARTUP,1.0,Y Combinator,https://www.branch-ai.com
2026-08-12T11:58:35.221675+00:00,3,Ora AI,STARTUP,1.0,Y Combinator,http://oraai.com/
2026-08-12T11:58:35.221689+00:00,3,Xeol,STARTUP,1.0,Y Combinator,https://www.xeol.io/
2026-08-12T11:58:35.221697+00:00,,Metoro,STARTUP,1.0,Y Combinator,https://metoro.io
2026-08-12T11:58:35.221709+00:00,3,Clearest Health,STARTUP,1.0,Y Combinator,https://clearesthealth.com/
2026-08-12T11:58:35.221717+00:00,20,Elyos AI,STARTUP,1.0,Y Combinator,https://www.elyos.ai/
2026-08-12T11:58:35.221734+00:00,18,Accend,STARTUP,1.0,Y Combinator,https://www.withaccend.com/
2026-08-12T11:58:35.221744+00:00,8,Deasy Labs,STARTUP,1.0,Y Combinator,https://www.deasylabs.com/
2026-08-12T11:58:35.221765+00:00,30,Hyperbound,STARTUP,1.0,Y Combinator,https://hyperbound.ai
2026-08-12T11:58:35.221777+00:00,3,Watto AI,STARTUP,1.0,Y Combinator,https://www.watto.ai
2026-08-12T11:58:35.221784+00:00,3,Linc.,STARTUP,1.0,Y Combinator,https://www.linc-ai.com/
2026-08-12T11:58:35.221808+00:00,2,Magic Loops,STARTUP,1.0,Y Combinator,https://magicloops.dev
2026-08-12T11:58:35.221823+00:00,4,Remy,STARTUP,1.0,Y Combinator,https://www.startremy.com/
2026-08-12T11:58:35.221832+00:00,8,Sohar Health,STARTUP,1.0,Y Combinator,https://www.soharhealth.com
2026-08-12T11:58:35.221839+00:00,65,Bland AI,STARTUP,1.0,Y Combinator,https://bland.com
2026-08-12T11:58:35.221848+00:00,10,Diligent,STARTUP,1.0,Y Combinator,https://godiligent.ai
2026-08-12T11:58:35.221857+00:00,5,Pointhound,STARTUP,1.0,Y Combinator,http://www.pointhound.com
2026-08-12T11:58:35.221868+00:00,3,PropRise,STARTUP,1.0,Y Combinator,https://www.proprise.ai/
2026-08-12T11:58:35.221877+00:00,20,Readily,STARTUP,1.0,Y Combinator,https://readily.co
2026-08-12T11:58:35.221902+00:00,40,Casca,STARTUP,1.0,Y Combinator,https://www.cascading.ai/
2026-08-12T11:58:35.221916+00:00,5,Cedana,STARTUP,1.0,Y Combinator,https://cedana.ai
2026-08-12T11:58:35.221924+00:00,2,Lifelike,STARTUP,1.0,Y Combinator,https://lifelike.app/
2026-08-12T11:58:35.221932+00:00,3,OpenTools,STARTUP,1.0,Y Combinator,https://opentools.com
2026-08-12T11:58:35.221946+00:00,10,Atla,STARTUP,1.0,Y Combinator,https://www.atla-ai.com/
2026-08-12T11:58:35.221955+00:00,2,Contour,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/contour
2026-08-12T11:58:35.221970+00:00,2,Mandel AI,STARTUP,1.0,Y Combinator,https://www.mandel.ai/
2026-08-12T11:58:35.221984+00:00,9,Prosper,STARTUP,1.0,Y Combinator,https://www.getprosper.ai?utm_source=yc&utm_medium=directory&utm_campaign=yc_directory
2026-08-12T11:58:35.222003+00:00,80,Lio (formerly askLio),STARTUP,1.0,Y Combinator,https://www.lio.ai
2026-08-12T11:58:35.222017+00:00,50,Solve Intelligence,STARTUP,1.0,Y Combinator,https://www.solveintelligence.com/
2026-08-12T11:58:35.222026+00:00,3,Talc,STARTUP,1.0,Y Combinator,https://talc.ai
2026-08-12T11:58:35.222054+00:00,4,Synch,STARTUP,1.0,Y Combinator,https://www.withsynch.com/
2026-08-12T11:58:35.222065+00:00,3,CORE,STARTUP,1.0,Y Combinator,https://getcore.me
2026-08-12T11:58:35.222077+00:00,7,Subsets,STARTUP,1.0,Y Combinator,https://www.subsets.com
2026-08-12T11:58:35.222088+00:00,2,GreenTally,STARTUP,1.0,Y Combinator,https://www.greentally.ai
2026-08-12T11:58:35.222101+00:00,7,Spine AI,STARTUP,1.0,Y Combinator,https://www.getspine.ai
2026-08-12T11:58:35.222113+00:00,3,Baud,STARTUP,1.0,Y Combinator,https://baudlabs.ai
2026-08-12T11:58:35.222130+00:00,7,SID,STARTUP,1.0,Y Combinator,https://www.sid.ai
2026-08-12T11:58:35.222146+00:00,10,Alguna,STARTUP,1.0,Y Combinator,https://alguna.com
2026-08-12T11:58:35.222155+00:00,105,Campfire,STARTUP,1.0,Y Combinator,https://campfire.ai
2026-08-12T11:58:35.222165+00:00,2,Parea,STARTUP,1.0,Y Combinator,https://www.parea.ai
2026-08-12T11:58:35.222174+00:00,7,Venta AI,STARTUP,1.0,Y Combinator,https://www.getventa.ai
2026-08-12T11:58:35.222184+00:00,6,Punchcard,STARTUP,1.0,Y Combinator,https://www.punchcard.com
2026-08-12T11:58:35.222199+00:00,5,Bronco AI,STARTUP,1.0,Y Combinator,https://www.bronco.ai/
2026-08-12T11:58:35.222214+00:00,2,Kite,STARTUP,1.0,Y Combinator,https://kite.video
2026-08-12T11:58:35.222224+00:00,2,Obento Health,STARTUP,1.0,Y Combinator,https://www.getobento.com
2026-08-12T11:58:35.222239+00:00,4,Docsum,STARTUP,1.0,Y Combinator,https://www.docsum.ai/
2026-08-12T11:58:35.222249+00:00,2,Arcimus,STARTUP,1.0,Y Combinator,https://www.arcimus.com/
2026-08-12T11:58:35.222268+00:00,2,MICSI,STARTUP,1.0,Y Combinator,https://www.micsi.co/
2026-08-12T11:58:35.222285+00:00,6,Corgea,STARTUP,1.0,Y Combinator,https://www.corgea.com/
2026-08-12T11:58:35.222294+00:00,8,Serra,STARTUP,1.0,Y Combinator,https://www.serra.io/
2026-08-12T11:58:35.222303+00:00,30,Outset,STARTUP,1.0,Y Combinator,https://outset.ai/
2026-08-12T11:58:35.222313+00:00,2,Hegel AI,STARTUP,1.0,Y Combinator,https://hegel-ai.com
2026-08-12T11:58:35.222324+00:00,2,Shasta Health,STARTUP,1.0,Y Combinator,https://www.shasta.health
2026-08-12T11:58:35.222342+00:00,4,Health Harbor,STARTUP,1.0,Y Combinator,https://healthharbor.co/
2026-08-12T11:58:35.222352+00:00,3,Menza,STARTUP,1.0,Y Combinator,https://menza.ai/
2026-08-12T11:58:35.222364+00:00,20,FleetWorks,STARTUP,1.0,Y Combinator,https://fleetworks.ai
2026-08-12T11:58:35.222381+00:00,2,Repaint,STARTUP,1.0,Y Combinator,https://repaint.com
2026-08-12T11:58:35.222395+00:00,2,Dialtone,STARTUP,1.0,Y Combinator,https://usedialtone.com
2026-08-12T11:58:35.222413+00:00,6,Cardinal Gray,STARTUP,1.0,Y Combinator,https://www.cardinalgray.com/
2026-08-12T11:58:35.222427+00:00,10,Skyvern,STARTUP,1.0,Y Combinator,https://www.skyvern.com/
2026-08-12T11:58:35.222439+00:00,15,Decoda Health,STARTUP,1.0,Y Combinator,https://decodahealth.com/
2026-08-12T11:58:35.222451+00:00,18,Numen,STARTUP,1.0,Y Combinator,https://www.numen.com
2026-08-12T11:58:35.222459+00:00,45,VetRec,STARTUP,1.0,Y Combinator,https://vetrec.io
2026-08-12T11:58:35.222466+00:00,2,Lysto,STARTUP,1.0,Y Combinator,https://lysto.ai/
2026-08-12T11:58:35.222484+00:00,3,Epsilla,STARTUP,1.0,Y Combinator,https://www.epsilla.com/
2026-08-12T11:58:35.222491+00:00,3,Sidenote,STARTUP,1.0,Y Combinator,https://www.sidenote.ai
2026-08-12T11:58:35.222522+00:00,6,Unhaze,STARTUP,1.0,Y Combinator,https://unhaze.ai
2026-08-12T11:58:35.222537+00:00,6,Surface Labs,STARTUP,1.0,Y Combinator,https://withsurface.com
2026-08-12T11:58:35.222546+00:00,2,Egress Health,STARTUP,1.0,Y Combinator,https://tryegress.com
